start,end,labels,filepath
4096,12384,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4b10405f.wav
2048,10336,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/38f14cb3.wav
3072,11360,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/54873fa4.wav
4096,12384,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3c2d9084.wav
1024,9312,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f7fdc89d.wav
6144,14432,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b4008f22.wav
8192,16480,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/295416a0.wav
0,8288,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3747bf17.wav
3072,11360,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b2cdd3d8.wav
0,8288,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/776274eb.wav
11264,19552,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/d3897427.wav
11264,19552,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/956976f3.wav
265216,273504,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4af2afd8.wav
4096,12384,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/d755de8c.wav
8192,16480,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/461910f5.wav
5120,13408,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/0ff3542c.wav
5120,13408,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/8d2b23d9.wav
7168,15456,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/9c6bc365.wav
9216,17504,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6603f4b5.wav
29696,37984,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/2c4ef1a1.wav
18432,26720,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e57a668d.wav
0,8288,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b4dafc74.wav
1024,9312,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e987fb9b.wav
12288,20576,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4f760aa9.wav
13312,21600,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a63fb07e.wav
5120,13408,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b9d88ea9.wav
19456,27744,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a6fbf806.wav
21504,29792,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a6fbf806.wav
20480,28768,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/2bf54c7b.wav
21504,29792,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/2bf54c7b.wav
1024,9312,Chirp_and_tweet,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b4dafc74.wav
11264,19552,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/908765ea.wav
3072,11360,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/5915a51b.wav
4096,12384,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b36a0069.wav
11264,19552,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a391289f.wav
0,8288,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ef1e7341.wav
1024,9312,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b13be887.wav
12288,20576,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bf5bf1ca.wav
4096,12384,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6eaa247d.wav
6144,14432,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/84375c3b.wav
6144,14432,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/57084f43.wav
12288,20576,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/52973020.wav
10240,18528,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/dcce52b3.wav
1024,9312,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/5cd937ba.wav
8192,16480,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/2b6223fd.wav
10240,18528,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/31015e1e.wav
5120,13408,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/2a390977.wav
0,8288,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/00fcaf4c.wav
3072,11360,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/23e18794.wav
8192,16480,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3a099f2c.wav
5120,13408,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/43143ad1.wav
4096,12384,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/02ca6017.wav
1024,9312,Church_bell,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/2c018ebf.wav
1024,9312,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/39144642.wav
5120,13408,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6c43eacd.wav
7168,15456,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ccf430dd.wav
0,8288,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e0489a01.wav
0,8288,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b22b489c.wav
1024,9312,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b2570848.wav
20480,28768,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f61d4d42.wav
1024,9312,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/c21794d0.wav
0,8288,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/97f1e305.wav
7168,15456,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/674ad109.wav
11264,19552,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/66fefb3e.wav
32768,41056,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/7fabdc23.wav
0,8288,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bb195954.wav
0,8288,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b136511a.wav
0,8288,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/66338075.wav
11264,19552,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/132593da.wav
9216,17504,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e6371244.wav
2048,10336,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ffbe7b7b.wav
2048,10336,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/aa25977d.wav
7168,15456,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/dc8f1bf4.wav
10240,18528,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e8ecfef2.wav
2048,10336,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/d8050e9b.wav
1024,9312,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/9978745e.wav
16384,24672,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bcd9488b.wav
28672,36960,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/59aeeb9a.wav
18432,26720,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bcd9488b.wav
30720,39008,Clapping,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/59aeeb9a.wav
2048,10336,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/0a525fec.wav
12288,20576,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4f6bb0b7.wav
7168,15456,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/2ef16fd2.wav
7168,15456,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f19dca43.wav
0,8288,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6bd91ee4.wav
8192,16480,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/79f6c8ee.wav
2048,10336,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fcfe4fbf.wav
1024,9312,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/cb0b42fe.wav
6144,14432,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/853d0d97.wav
0,8288,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/5ee70b80.wav
12288,20576,Computer_keyboard,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/d28dbad3.wav
3072,11360,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/22dc8eca.wav
10240,18528,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3e025974.wav
11264,19552,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b4c0b77f.wav
0,8288,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a2c881df.wav
7168,15456,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/baeec412.wav
10240,18528,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/81fd0ea7.wav
6144,14432,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/83faad03.wav
0,8288,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/d7ab3431.wav
12288,20576,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/77273e0c.wav
2048,10336,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/cfbc953e.wav
12288,20576,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ca94bcc5.wav
10240,18528,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4208f012.wav
4096,12384,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3ebd63a6.wav
3072,11360,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3a320b90.wav
12288,20576,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f8fb66c1.wav
8192,16480,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/407bd26d.wav
0,8288,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/78f56b27.wav
0,8288,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fa9acf66.wav
2048,10336,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/8c3fa233.wav
6144,14432,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/33fcde47.wav
7168,15456,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/803a79ba.wav
5120,13408,Crackle,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e6db9c4e.wav
2048,10336,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e70067f2.wav
2048,10336,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/753dc522.wav
6144,14432,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3d18e0a3.wav
1024,9312,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a0bb0f9b.wav
2048,10336,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e2355d33.wav
8192,16480,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/cfb5ad9b.wav
7168,15456,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/74f6a931.wav
12288,20576,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ad3d630b.wav
10240,18528,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/8d5d944c.wav
7168,15456,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/aa3e6ccd.wav
24576,32864,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/c8430177.wav
12288,20576,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/11a6762d.wav
8192,16480,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/5197562f.wav
1024,9312,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b083f0d9.wav
2048,10336,Cricket,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b13b400e.wav
12288,20576,"Cricket,Chirp_and_tweet",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/dec7408a.wav
12288,20576,"Cricket,Chirp_and_tweet",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3ffb4126.wav
2048,10336,"Cricket,Chirp_and_tweet",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/aeb302e8.wav
6144,14432,"Cricket,Male_speech_and_man_speaking",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/642d5aef.wav
9216,17504,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ad7bab4e.wav
5120,13408,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/258583c6.wav
0,8288,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/902f61af.wav
4096,12384,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b79ce9ee.wav
0,8288,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b189999e.wav
0,8288,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/44180131.wav
7168,15456,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/942ab3f0.wav
6144,14432,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/8119602a.wav
12288,20576,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/c872d235.wav
11264,19552,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/91543406.wav
9216,17504,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/5a62bc08.wav
12288,20576,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/aabb3f48.wav
10240,18528,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/8aa7fdb1.wav
6144,14432,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/888a4f09.wav
9216,17504,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/66d23c68.wav
12288,20576,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1042fe68.wav
2048,10336,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/22a9fcac.wav
2048,10336,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bb145c24.wav
6144,14432,Crowd,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/0d845fbc.wav
0,8288,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a5e0d7db.wav
9216,17504,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b18860cf.wav
13312,21600,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/0a424629.wav
12288,20576,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e2db3eba.wav
9216,17504,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/66388274.wav
18432,26720,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bc565b2c.wav
5120,13408,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/35bfe91a.wav
24576,32864,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1608ac87.wav
0,8288,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6ca960a1.wav
21504,29792,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fea909a0.wav
4096,12384,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6d990eb4.wav
12288,20576,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6de4ab51.wav
1024,9312,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/70845507.wav
14336,22624,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/62e135d1.wav
20480,28768,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b74541f3.wav
19456,27744,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b74541f3.wav
4096,12384,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/74bdcb34.wav
18432,26720,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fea909a0.wav
4096,12384,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1608ac87.wav
4096,12384,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ff816bad.wav
12288,20576,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f5307685.wav
4096,12384,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/7d7e785e.wav
0,8288,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/41a5e7f6.wav
3072,11360,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1357bb2f.wav
1024,9312,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/133a2efc.wav
16384,24672,Cupboard_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1357bb2f.wav
5120,13408,"Cupboard_open_or_close,Drawer_open_or_close",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bc565b2c.wav
0,8288,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/97e038c1.wav
12288,20576,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/08564051.wav
0,8288,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/01ffd3e9.wav
8192,16480,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f5009208.wav
0,8288,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/0fab4224.wav
4096,12384,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fafded91.wav
12288,20576,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fae2b39c.wav
12288,20576,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4d396cac.wav
10240,18528,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/d234c706.wav
11264,19552,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6dee467f.wav
0,8288,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/13e756e5.wav
4096,12384,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1cf531cf.wav
11264,19552,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/78fe88ba.wav
3072,11360,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/95bbd944.wav
12288,20576,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4cbf4686.wav
13312,21600,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/9d05b268.wav
4096,12384,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/8f0620ee.wav
2048,10336,Cutlery_and_silverware,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f8a4ef47.wav
10240,18528,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/08564051.wav
5120,13408,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/5cd4805c.wav
0,8288,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1cf531cf.wav
1024,9312,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/cfc529d8.wav
12288,20576,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4f1a6aa5.wav
33792,42080,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fae2b39c.wav
11264,19552,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/79ace76d.wav
11264,19552,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/95bbd944.wav
4096,12384,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/9c98b9c2.wav
32768,41056,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fae2b39c.wav
2048,10336,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1a97e68f.wav
23552,31840,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a2565513.wav
12288,20576,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a5e0d7db.wav
31744,40032,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e7c74a1c.wav
5120,13408,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/c44cb59e.wav
28672,36960,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ebf4747b.wav
6144,14432,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/c44cb59e.wav
5120,13408,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/6464bee2.wav
3072,11360,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/1a649bcc.wav
7168,15456,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f8a4ef47.wav
24576,32864,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/a2565513.wav
27648,35936,Dishes_and_pots_and_pans,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ebf4747b.wav
8192,16480,"Dishes_and_pots_and_pans,Cutlery_and_silverware",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/cb663583.wav
99840,108128,"Dishes_and_pots_and_pans,Cutlery_and_silverware",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/4786f602.wav
11264,19552,"Dishes_and_pots_and_pans,Cutlery_and_silverware",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/9d05b268.wav
2048,10336,"Dishes_and_pots_and_pans,Cutlery_and_silverware",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bd7ee232.wav
5120,13408,"Dishes_and_pots_and_pans,Cutlery_and_silverware",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/fb2892a9.wav
10240,18528,"Dishes_and_pots_and_pans,Cutlery_and_silverware",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/c5d2aa25.wav
5120,13408,"Dishes_and_pots_and_pans,Cutlery_and_silverware,Cutlery_and_silverware",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/899838ba.wav
3072,11360,"Dishes_and_pots_and_pans,Female_speech_and_woman_speaking",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/99538440.wav
2048,10336,"Dishes_and_pots_and_pans,Male_speech_and_man_speaking",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/f27ce499.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/bd2d9973.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/c2ba0d51.wav
3072,11360,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/416b7f49.wav
4096,12384,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/70845507.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/3af7ece4.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/dfc6d0af.wav
1024,9312,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/405acb2f.wav
0,8288,Drawer_open_or_close,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/060f2b26.wav
11264,19552,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/8de46f9b.wav
2048,10336,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/ae6247f5.wav
0,8288,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/25b17429.wav
9216,17504,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/7f7c7395.wav
4096,12384,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/e3ee5dd4.wav
12288,20576,Drip,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_noisy/b5325971.wav
